R,Z,DeltaR,DeltaZ,ang1,ang2,circ,N,mult,R(mOhms),Name
0.1190000,1.4592410,0.0115000,0.0170000,0.0000000,0.0000000,1,1,0.5000000,0.0000000,*amc_sol_current_653
0.1318126,1.4592410,0.0115000,0.0170000,0.0000000,0.0000000,1,1,0.5000000,0.0000000,*amc_sol_current_654
0.1446252,1.4592410,0.0115000,0.0170000,0.0000000,0.0000000,1,1,0.5000000,0.0000000,*amc_sol_current_655
0.1574378,1.4592410,0.0115000,0.0170000,0.0000000,0.0000000,1,1,0.5000000,0.0000000,*amc_sol_current_656
0.4884000,1.6587501,0.0240000,0.0370000,0.0000000,0.0000000,2,1,0.0833330,0.0000000,*amc_p2iu_coil_current_IU-1
0.4884000,1.6967500,0.0240000,0.0370000,0.0000000,0.0000000,2,1,0.0833330,0.0000000,*amc_p2iu_coil_current_IU-2
0.4884000,1.7347500,0.0240000,0.0370000,0.0000000,0.0000000,2,1,0.0833330,0.0000000,*amc_p2iu_coil_current_IU-3
0.4884000,1.7727500,0.0240000,0.0370000,0.0000000,0.0000000,2,1,0.0833330,0.0000000,*amc_p2iu_coil_current_IU-4
0.4884000,1.8107500,0.0240000,0.0370000,0.0000000,0.0000000,2,1,0.0833330,0.0000000,*amc_p2iu_coil_current_IU-5
0.4884000,1.8487501,0.0240000,0.0370000,0.0000000,0.0000000,2,1,0.0833330,0.0000000,*amc_p2iu_coil_current_IU-6
0.4624000,1.6587501,0.0240000,0.0370000,0.0000000,0.0000000,2,1,0.0833330,0.0000000,*amc_p2iu_coil_current_IU-7
0.4624000,1.6967500,0.0240000,0.0370000,0.0000000,0.0000000,2,1,0.0833330,0.0000000,*amc_p2iu_coil_current_IU-8
0.4624000,1.7347500,0.0240000,0.0370000,0.0000000,0.0000000,2,1,0.0833330,0.0000000,*amc_p2iu_coil_current_IU-9
0.4624000,1.7727500,0.0240000,0.0370000,0.0000000,0.0000000,2,1,0.0833330,0.0000000,*amc_p2iu_coil_current_IU-10
0.4624000,1.8107500,0.0240000,0.0370000,0.0000000,0.0000000,2,1,0.0833330,0.0000000,*amc_p2iu_coil_current_IU-11
0.4624000,1.8487501,0.0240000,0.0370000,0.0000000,0.0000000,2,1,0.0833330,0.0000000,*amc_p2iu_coil_current_IU-12
0.5154000,1.6587501,0.0240000,0.0370000,0.0000000,0.0000000,3,1,0.1250000,0.0000000,*amc_p2ou_coil_current_OU-1
0.5154000,1.6967500,0.0240000,0.0370000,0.0000000,0.0000000,3,1,0.1250000,0.0000000,*amc_p2ou_coil_current_OU-2
0.5154000,1.7347500,0.0240000,0.0370000,0.0000000,0.0000000,3,1,0.1250000,0.0000000,*amc_p2ou_coil_current_OU-3
0.5154000,1.7727500,0.0240000,0.0370000,0.0000000,0.0000000,3,1,0.1250000,0.0000000,*amc_p2ou_coil_current_OU-4
0.5414000,1.6587501,0.0240000,0.0370000,0.0000000,0.0000000,3,1,0.1250000,0.0000000,*amc_p2ou_coil_current_OU-5
0.5414000,1.6967500,0.0240000,0.0370000,0.0000000,0.0000000,3,1,0.1250000,0.0000000,*amc_p2ou_coil_current_OU-6
0.5414000,1.7347500,0.0240000,0.0370000,0.0000000,0.0000000,3,1,0.1250000,0.0000000,*amc_p2ou_coil_current_OU-7
0.5414000,1.7727500,0.0240000,0.0370000,0.0000000,0.0000000,3,1,0.1250000,0.0000000,*amc_p2ou_coil_current_OU-8
0.4870000,-1.6541300,0.0240000,0.0370000,0.0000000,0.0000000,4,1,0.0833330,0.0000000,*amc_p2il_coil_current_IL-1
0.4870000,-1.6921300,0.0240000,0.0370000,0.0000000,0.0000000,4,1,0.0833330,0.0000000,*amc_p2il_coil_current_IL-2
0.4870000,-1.7301300,0.0240000,0.0370000,0.0000000,0.0000000,4,1,0.0833330,0.0000000,*amc_p2il_coil_current_IL-3
0.4870000,-1.7681299,0.0240000,0.0370000,0.0000000,0.0000000,4,1,0.0833330,0.0000000,*amc_p2il_coil_current_IL-4
0.4870000,-1.8061299,0.0240000,0.0370000,0.0000000,0.0000000,4,1,0.0833330,0.0000000,*amc_p2il_coil_current_IL-5
0.4870000,-1.8441300,0.0240000,0.0370000,0.0000000,0.0000000,4,1,0.0833330,0.0000000,*amc_p2il_coil_current_IL-6
0.4610000,-1.6541300,0.0240000,0.0370000,0.0000000,0.0000000,4,1,0.0833330,0.0000000,*amc_p2il_coil_current_IL-7
0.4610000,-1.6921300,0.0240000,0.0370000,0.0000000,0.0000000,4,1,0.0833330,0.0000000,*amc_p2il_coil_current_IL-8
0.4610000,-1.7301300,0.0240000,0.0370000,0.0000000,0.0000000,4,1,0.0833330,0.0000000,*amc_p2il_coil_current_IL-9
0.4610000,-1.7681299,0.0240000,0.0370000,0.0000000,0.0000000,4,1,0.0833330,0.0000000,*amc_p2il_coil_current_IL-10
0.4610000,-1.8061299,0.0240000,0.0370000,0.0000000,0.0000000,4,1,0.0833330,0.0000000,*amc_p2il_coil_current_IL-11
0.4610000,-1.8441300,0.0240000,0.0370000,0.0000000,0.0000000,4,1,0.0833330,0.0000000,*amc_p2il_coil_current_IL-12
0.5140000,-1.6541300,0.0240000,0.0370000,0.0000000,0.0000000,5,1,0.1250000,0.0000000,*amc_p2ol_coil_current_OL-1
0.5140000,-1.6921300,0.0240000,0.0370000,0.0000000,0.0000000,5,1,0.1250000,0.0000000,*amc_p2ol_coil_current_OL-2
0.5140000,-1.7301300,0.0240000,0.0370000,0.0000000,0.0000000,5,1,0.1250000,0.0000000,*amc_p2ol_coil_current_OL-3
0.5140000,-1.7681299,0.0240000,0.0370000,0.0000000,0.0000000,5,1,0.1250000,0.0000000,*amc_p2ol_coil_current_OL-4
0.5400000,-1.6541300,0.0240000,0.0370000,0.0000000,0.0000000,5,1,0.1250000,0.0000000,*amc_p2ol_coil_current_OL-5
0.5400000,-1.6921300,0.0240000,0.0370000,0.0000000,0.0000000,5,1,0.1250000,0.0000000,*amc_p2ol_coil_current_OL-6
0.5400000,-1.7301300,0.0240000,0.0370000,0.0000000,0.0000000,5,1,0.1250000,0.0000000,*amc_p2ol_coil_current_OL-7
0.5400000,-1.7681299,0.0240000,0.0370000,0.0000000,0.0000000,5,1,0.1250000,0.0000000,*amc_p2ol_coil_current_OL-8
1.0685000,1.0767454,0.0210000,0.0431892,0.0000000,0.0000000,6,1,0.1250000,0.0000000,*amc_p3u_coil_current_3U-1
1.0685000,1.1229349,0.0210000,0.0431896,0.0000000,0.0000000,6,1,0.1250000,0.0000000,*amc_p3u_coil_current_3U-2
1.0915000,1.0723400,0.0210000,0.0520000,0.0000000,0.0000000,6,1,0.1250000,0.0000000,*amc_p3u_coil_current_3U-3
1.0915000,1.1273401,0.0210000,0.0520000,0.0000000,0.0000000,6,1,0.1250000,0.0000000,*amc_p3u_coil_current_3U-4
1.1145000,1.0723400,0.0210000,0.0520000,0.0000000,0.0000000,6,1,0.1250000,0.0000000,*amc_p3u_coil_current_3U-5
1.1145000,1.1273401,0.0210000,0.0520000,0.0000000,0.0000000,6,1,0.1250000,0.0000000,*amc_p3u_coil_current_3U-6
1.1375000,1.0767454,0.0210000,0.0431892,0.0000000,0.0000000,6,1,0.1250000,0.0000000,*amc_p3u_coil_current_3U-7
1.1375000,1.1229349,0.0210000,0.0431896,0.0000000,0.0000000,6,1,0.1250000,0.0000000,*amc_p3u_coil_current_3U-8
1.0682000,-1.0701754,0.0210000,0.0431892,0.0000000,0.0000000,7,1,0.1250000,0.0000000,*amc_p3l_coil_current_3L-1
1.0682000,-1.1163650,0.0210000,0.0431896,0.0000000,0.0000000,7,1,0.1250000,0.0000000,*amc_p3l_coil_current_3L-2
1.0912000,-1.0657700,0.0210000,0.0520000,0.0000000,0.0000000,7,1,0.1250000,0.0000000,*amc_p3l_coil_current_3L-3
1.0912000,-1.1207701,0.0210000,0.0520000,0.0000000,0.0000000,7,1,0.1250000,0.0000000,*amc_p3l_coil_current_3L-4
1.1142000,-1.0657700,0.0210000,0.0520000,0.0000000,0.0000000,7,1,0.1250000,0.0000000,*amc_p3l_coil_current_3L-5
1.1142000,-1.1207701,0.0210000,0.0520000,0.0000000,0.0000000,7,1,0.1250000,0.0000000,*amc_p3l_coil_current_3L-6
1.1372000,-1.0701754,0.0210000,0.0431892,0.0000000,0.0000000,7,1,0.1250000,0.0000000,*amc_p3l_coil_current_3L-7
1.1372000,-1.1163650,0.0210000,0.0431896,0.0000000,0.0000000,7,1,0.1250000,0.0000000,*amc_p3l_coil_current_3L-8
1.4595000,1.0451900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-1
1.4595000,1.0831900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-2
1.4595000,1.1211900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-3
1.4865000,1.0451900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-4
1.4865000,1.0831900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-5
1.4865000,1.1211900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-6
1.5135000,1.0451900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-7
1.5135000,1.0831900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-8
1.5135000,1.1211900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-9
1.5405000,1.0451900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-10
1.5405000,1.0831900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-11
1.5405000,1.1211900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-12
1.5675000,1.0451900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-13
1.5675000,1.0831900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-14
1.5675000,1.1211900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-15
1.4325000,1.0451900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-16
1.4325000,1.0831900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-17
1.4325000,1.1211900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-18
1.4325000,1.1591899,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-19
1.4575000,1.1661900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-20
1.4825000,1.1661900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-21
1.5075001,1.1661900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-22
1.5325000,1.1661900,0.0240000,0.0370000,0.0000000,0.0000000,8,1,0.0434783,0.0000000,*amc_p4u_coil_current_4U-23
1.4610000,-1.0420099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-1
1.4610000,-1.0800099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-2
1.4610000,-1.1180099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-3
1.4870000,-1.0420099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-4
1.4870000,-1.0800099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-5
1.4870000,-1.1180099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-6
1.5130000,-1.0420099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-7
1.5130000,-1.0800099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-8
1.5130000,-1.1180099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-9
1.5390000,-1.0420099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-10
1.5390000,-1.0800099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-11
1.5390000,-1.1180099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-12
1.5649999,-1.0420099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-13
1.5649999,-1.0800099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-14
1.5649999,-1.1180099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-15
1.4349999,-1.0420099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-16
1.4349999,-1.0800099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-17
1.4349999,-1.1180099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-18
1.4349999,-1.1560099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-19
1.4600000,-1.1590099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-20
1.4850000,-1.1590099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-21
1.5100000,-1.1590099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-22
1.5350000,-1.1590099,0.0240000,0.0370000,0.0000000,0.0000000,9,1,0.0434783,0.0000000,*amc_p4l_coil_current_4L-23
1.6109999,0.4474660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-1
1.6109999,0.4854660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-2
1.6109999,0.5234660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-3
1.6370000,0.4474660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-4
1.6370000,0.4854660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-5
1.6370000,0.5234660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-6
1.6630000,0.4474660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-7
1.6630000,0.4854660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-8
1.6630000,0.5234660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-9
1.6890000,0.4474660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-10
1.6890000,0.4854660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-11
1.6890000,0.5234660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-12
1.7149999,0.4474660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-13
1.7149999,0.4854660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-14
1.7149999,0.5234660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-15
1.5850000,0.4474660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-16
1.5850000,0.4854660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-17
1.5850000,0.5234660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-18
1.5850000,0.5614660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-19
1.6100000,0.5644660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-20
1.6350000,0.5644660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-21
1.6600000,0.5644660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-22
1.6849999,0.5644660,0.0240000,0.0370000,0.0000000,0.0000000,10,1,0.0434783,0.0000000,*amc_p5u_coil_current_5U-23
1.6109999,-0.4387920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-1
1.6109999,-0.4767920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-2
1.6109999,-0.5147920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-3
1.6370000,-0.4387920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-4
1.6370000,-0.4767920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-5
1.6370000,-0.5147920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-6
1.6630000,-0.4387920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-7
1.6630000,-0.4767920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-8
1.6630000,-0.5147920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-9
1.6890000,-0.4387920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-10
1.6890000,-0.4767920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-11
1.6890000,-0.5147920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-12
1.7149999,-0.4387920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-13
1.7149999,-0.4767920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-14
1.7149999,-0.5147920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-15
1.5850000,-0.4387920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-16
1.5850000,-0.4767920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-17
1.5850000,-0.5147920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-18
1.5850000,-0.5527920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-19
1.6100000,-0.5557920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-20
1.6350000,-0.5557920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-21
1.6600000,-0.5557920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-22
1.6849999,-0.5557920,0.0240000,0.0370000,0.0000000,0.0000000,11,1,0.0434783,0.0000000,*amc_p5l_coil_current_5L-23
1.4298000,0.8567000,0.0210000,0.0520000,0.0000000,0.0000000,12,1,0.2500000,0.0000000,*amc_p6u_coil_current_6U-1
1.4518000,0.8567000,0.0210000,0.0520000,0.0000000,0.0000000,12,1,0.2500000,0.0000000,*amc_p6u_coil_current_6U-2
1.4298000,0.9327000,0.0210000,0.0520000,0.0000000,0.0000000,12,1,0.2500000,0.0000000,*amc_p6u_coil_current_6U-3
1.4518000,0.9327000,0.0210000,0.0520000,0.0000000,0.0000000,12,1,0.2500000,0.0000000,*amc_p6u_coil_current_6U-4
1.4294000,-0.9331000,0.0210000,0.0520000,0.0000000,0.0000000,13,1,0.2500000,0.0000000,*amc_p6l_coil_current_6L-1
1.4513999,-0.9331000,0.0210000,0.0520000,0.0000000,0.0000000,13,1,0.2500000,0.0000000,*amc_p6l_coil_current_6L-2
1.4294000,-0.8571000,0.0210000,0.0520000,0.0000000,0.0000000,13,1,0.2500000,0.0000000,*amc_p6l_coil_current_6L-3
1.4513999,-0.8571000,0.0210000,0.0520000,0.0000000,0.0000000,13,1,0.2500000,0.0000000,*amc_p6l_coil_current_6L-4
0.4366062,1.7675000,0.0030000,0.2890002,0.0000000,0.0000000,14,1,0.3475024,0.0000000,*amc_p2u_case_current*
0.4985184,1.9135001,0.1268245,0.0030000,0.0000000,0.0000000,14,1,0.1524976,0.0000000,*amc_p2u_case_current*
0.5634307,1.7704999,0.0030000,0.2890002,0.0000000,0.0000000,14,1,0.3475024,0.0000000,*amc_p2u_case_current*
0.5015184,1.6244999,0.1268245,0.0030000,0.0000000,0.0000000,14,1,0.1524976,0.0000000,*amc_p2u_case_current*
0.4366062,-1.7675000,0.0030000,-0.2890002,0.0000000,0.0000000,15,1,0.3475024,-0.0000000,*amc_p2l_case_current*
0.4985184,-1.9135001,0.1268245,-0.0030000,0.0000000,0.0000000,15,1,0.1524976,-0.0000000,*amc_p2l_case_current*
0.5634307,-1.7704999,0.0030000,-0.2890002,0.0000000,0.0000000,15,1,0.3475024,-0.0000000,*amc_p2l_case_current*
0.5015184,-1.6244999,0.1268245,-0.0030000,0.0000000,0.0000000,15,1,0.1524976,-0.0000000,*amc_p2l_case_current*
1.0414311,1.1000000,0.0030000,0.0832058,0.0000000,0.0000000,16,1,0.1893084,0.0000000,*amc_p3u_case_current*
1.0538241,1.1528014,0.0049057,0.0223969,0.0000000,40.0000000,16,1,0.0833274,0.0000000,*amc_p3u_case_current*
1.0999304,1.1654998,0.0663757,0.0030000,0.0000000,0.0000000,16,1,0.1510167,0.0000000,*amc_p3u_case_current*
1.1460375,1.1528014,0.0049058,0.0223969,0.0000000,-40.0000000,16,1,0.0833288,0.0000000,*amc_p3u_case_current*
1.1584311,1.1000000,0.0030000,0.0832058,0.0000000,0.0000000,16,1,0.1893084,0.0000000,*amc_p3u_case_current*
1.1458918,1.0471987,0.0046145,0.0223968,0.0000000,40.0000000,16,1,0.0783799,0.0000000,*amc_p3u_case_current*
1.0999304,1.0345002,0.0663757,0.0030000,0.0000000,0.0000000,16,1,0.1510168,0.0000000,*amc_p3u_case_current*
1.0540893,1.0471987,0.0043751,0.0223968,0.0000000,-40.0000000,16,1,0.0743137,0.0000000,*amc_p3u_case_current*
1.0414311,-1.1000000,0.0030000,-0.0832058,0.0000000,0.0000000,17,1,0.1893084,-0.0000000,*amc_p3l_case_current*
1.0538241,-1.1528014,0.0049057,-0.0223969,0.0000000,-40.0000000,17,1,0.0833274,-0.0000000,*amc_p3l_case_current*
1.0999304,-1.1654998,0.0663757,-0.0030000,0.0000000,0.0000000,17,1,0.1510167,-0.0000000,*amc_p3l_case_current*
1.1460375,-1.1528014,0.0049058,-0.0223969,0.0000000,40.0000000,17,1,0.0833288,-0.0000000,*amc_p3l_case_current*
1.1584311,-1.1000000,0.0030000,-0.0832058,0.0000000,0.0000000,17,1,0.1893084,-0.0000000,*amc_p3l_case_current*
1.1458918,-1.0471987,0.0046145,-0.0223968,0.0000000,-40.0000000,17,1,0.0783799,-0.0000000,*amc_p3l_case_current*
1.0999304,-1.0345002,0.0663757,-0.0030000,0.0000000,0.0000000,17,1,0.1510168,-0.0000000,*amc_p3l_case_current*
1.0540893,-1.0471987,0.0043751,-0.0223968,0.0000000,40.0000000,17,1,0.0743137,-0.0000000,*amc_p3l_case_current*
1.4064302,1.0985000,0.0030000,0.1870000,0.0000000,0.0000000,18,1,0.2499999,0.0000000,*amc_p4u_case_current*
1.4984304,1.1935000,0.1870002,0.0030000,0.0000000,0.0000000,18,1,0.2500001,0.0000000,*amc_p4u_case_current*
1.5934305,1.1015000,0.0030000,0.1870000,0.0000000,0.0000000,18,1,0.2499999,0.0000000,*amc_p4u_case_current*
1.5014304,1.0065000,0.1870002,0.0030000,0.0000000,0.0000000,18,1,0.2500001,0.0000000,*amc_p4u_case_current*
1.4064302,-1.0985000,0.0030000,-0.1870000,0.0000000,0.0000000,19,1,0.2499999,-0.0000000,*amc_p4l_case_current*
1.4984304,-1.1935000,0.1870002,-0.0030000,0.0000000,0.0000000,19,1,0.2500001,-0.0000000,*amc_p4l_case_current*
1.5934305,-1.1015000,0.0030000,-0.1870000,0.0000000,0.0000000,19,1,0.2499999,-0.0000000,*amc_p4l_case_current*
1.5014304,-1.0065000,0.1870002,-0.0030000,0.0000000,0.0000000,19,1,0.2500001,-0.0000000,*amc_p4l_case_current*
1.5566041,0.4985000,0.0030000,0.1870000,0.0000000,0.0000000,20,1,0.2494422,0.0000000,*amc_p5u_case_current*
1.6490223,0.5935000,0.1878363,0.0030000,0.0000000,0.0000000,20,1,0.2505578,0.0000000,*amc_p5u_case_current*
1.7444406,0.5015000,0.0030000,0.1870000,0.0000000,0.0000000,20,1,0.2494422,0.0000000,*amc_p5u_case_current*
1.6520224,0.4065000,0.1878363,0.0030000,0.0000000,0.0000000,20,1,0.2505578,0.0000000,*amc_p5u_case_current*
1.5566041,-0.4985000,0.0030000,-0.1870000,0.0000000,0.0000000,21,1,0.2494422,-0.0000000,*amc_p5l_case_current*
1.6490223,-0.5935000,0.1878363,-0.0030000,0.0000000,0.0000000,21,1,0.2505578,-0.0000000,*amc_p5l_case_current*
1.7444406,-0.5015000,0.0030000,-0.1870000,0.0000000,0.0000000,21,1,0.2494422,-0.0000000,*amc_p5l_case_current*
1.6520224,-0.4065000,0.1878363,-0.0030000,0.0000000,0.0000000,21,1,0.2505578,-0.0000000,*amc_p5l_case_current*
